UNIQUE REF,Description,Element Description,Entity,ENEntity Name,PymtDate,SumOfNet Amt,SumOfVatAmt,SumOfGross Amt,
CFADRES19009872,Adult & Community Services,Residential Care Spot,227565,MARLYN HOUSE,02/06/2010,549.12,0.00,549.12,
CFADRES19009797,Adult & Community Services,Residential Care Spot,196917,MAYFIELD HALL,02/06/2010,12814.53,0.00,12814.53,
TRCC19627559,"Environment, Economy & Culture",Act - Initial P & V Purchase,254667,MELLOR COACHCRAFT,02/06/2010,57954.75,10047.93,68002.68,
CFADRES19009731,Adult & Community Services,Residential Care Spot,168589,MOORGATE,02/06/2010,3994.70,0.00,3994.70,
CFADRES19009761,Adult & Community Services,Residential Care Spot,181939,PENNHAVEN,02/06/2010,6059.83,0.00,6059.83,
FINNDAD19407430,Adult & Community Services,Improvements,203577,PINEAPPLE CONTRACTS,02/06/2010,4416.30,772.85,5189.15,
FINNDAD19407431,Adult & Community Services,Improvements,203577,PINEAPPLE CONTRACTS,02/06/2010,4713.30,824.83,5538.13,
CFADRES19009305,Adult & Community Services,Residential Care Spot,60188,QUINTAVILLE,02/06/2010,1224.00,0.00,1224.00,
CFADRES19009787,Adult & Community Services,Residential Care Spot,194457,RALMAR RESIDENTIAL HOME,02/06/2010,7527.00,0.00,7527.00,
CFADRES19009778,Adult & Community Services,Residential Care Spot,190171,RIDGECOURT RESIDENTIAL CARE HOME,02/06/2010,2556.44,0.00,2556.44,
CFADDAY18967865,Adult & Community Services,Individualised Support,89881,ROBERT OWEN COMMUNITIES,02/06/2010,2253.08,0.00,2253.08,
CFADRES19009762,Adult & Community Services,Residential Care Spot,181940,ROSEDALE HOUSE,02/06/2010,888.46,0.00,888.46,
CFADRES19009794,Adult & Community Services,Residential Care Spot,195586,ROSEMOUNT RESIDENTIAL CARE HOME,02/06/2010,6661.78,0.00,6661.78,
CHECS19105370,Chief Executives,Hire Of Temporary / Agency Staff,184172,ROSSER PETER,02/06/2010,2075.83,0.00,2075.83,
CFADRES19009676,Adult & Community Services,Residential Care Spot,143008,ROYAL MENCAP SOCIETY,02/06/2010,1770.18,0.00,1770.18,
CFADRES19009779,Adult & Community Services,Residential Care Spot,190525,ROYAL MENCAP SOCIETY,02/06/2010,1329.68,0.00,1329.68,
CFADRES19009754,Adult & Community Services,Nursing Care Spot,178686,SANDRIDGE HOUSE NURSING HOME,02/06/2010,1096.76,0.00,1096.76,
CFADRES19009652,Adult & Community Services,Residential Care Spot,118874,SEABROOK HOUSE,02/06/2010,17631.40,0.00,17631.40,
RSOUTH19586746,"Environment, Economy & Culture",Street Lighting Maint,203300,SEC LIGHTING SERVICES,02/06/2010,1454.59,254.55,1709.14,
RSOUTH19586752,"Environment, Economy & Culture",Street Lighting Maint,203300,SEC LIGHTING SERVICES,02/06/2010,1074.41,188.02,1262.43,
RSOUTH19586753,"Environment, Economy & Culture",Street Lighting Maint,203300,SEC LIGHTING SERVICES,02/06/2010,872.55,152.70,1025.25,
RSOUTH19586754,"Environment, Economy & Culture",Street Lighting Maint,203300,SEC LIGHTING SERVICES,02/06/2010,684.19,119.73,803.92,
RSOUTH19586756,"Environment, Economy & Culture",Street Lighting Maint,203300,SEC LIGHTING SERVICES,02/06/2010,1763.94,308.69,2072.63,
RSOUTH19586758,"Environment, Economy & Culture",Street Lighting Maint,203300,SEC LIGHTING SERVICES,02/06/2010,4235.54,741.22,4976.76,
RSOUTH19586760,"Environment, Economy & Culture",Street Lighting Maint,203300,SEC LIGHTING SERVICES,02/06/2010,917.69,160.60,1078.29,
REAST19542915,"Environment, Economy & Culture",Other Contractor (Non),190130,SELLICK D PLANT HIRE,02/06/2010,800.00,140.00,940.00,
CFADRES19009369,Adult & Community Services,Residential Care Spot,88759,SENSE,02/06/2010,3730.54,0.00,3730.54,
CFADRES19009670,Adult & Community Services,Residential Care Spot,138018,SENSE-CHILDREN & ADULT SERVS,02/06/2010,3808.26,0.00,3808.26,
EDG19200210,"Environment, Economy & Culture",Agency Staff Non Teaching,13657,SETSQUARE RECRUITMENT,02/06/2010,1275.00,223.13,1498.13,
EDG19200211,"Environment, Economy & Culture",Agency Staff Non Teaching,13657,SETSQUARE RECRUITMENT,02/06/2010,1155.00,202.13,1357.13,
EDG19200212,"Environment, Economy & Culture",Agency Staff Non Teaching,13657,SETSQUARE RECRUITMENT,02/06/2010,1152.90,201.76,1354.66,
CFADRES19009774,Adult & Community Services,Residential Care Spot,188654,SHIPDHAM MANOR,02/06/2010,778.60,0.00,778.60,
RSOUTH18445926,"Environment, Economy & Culture",Stationery & General Office Expenses,178893,SHRED IT,02/06/2010,578.50,101.24,679.74,
CYPNMLOC19130225,Children & Younger Persons,Childcare Residential - Independent,233615,SIGNPOST CHILDREN SERVICES,02/06/2010,19197.86,0.00,19197.86,
CFADRES19009711,Adult & Community Services,Residential Care Spot,159379,ST MICHAELS RESIDENTIAL HOME,02/06/2010,658.72,0.00,658.72,
CFADRES19009454,Adult & Community Services,Residential Care Spot,89846,ST NICHOLAS RESIDENTIAL CARE HOM,02/06/2010,1442.00,0.00,1442.00,
CFADRES19009706,Adult & Community Services,Nursing Care Spot,158076,ST THERESA'S CARE CENTRE,02/06/2010,767.40,0.00,767.40,
CFADRES19009690,Adult & Community Services,Nursing Care Spot,153429,ST THOMAS CARE HOME,02/06/2010,1398.40,0.00,1398.40,
LDP19654917,Children & Younger Persons,Van Purchases,5346,THRIFTY CAR & VAN RENTAL,02/06/2010,568.66,99.52,668.18,
CFADRES19009784,Adult & Community Services,Residential Care Spot,193373,TRENANT HOUSE LTD,02/06/2010,689.48,0.00,689.48,
CFADRES19009738,Adult & Community Services,Residential Care Spot,171185,TREZELA HOUSE,02/06/2010,556.92,0.00,556.92,
CFADRES19009745,Adult & Community Services,Residential Care Spot,174786,TRUST RESIDENTIAL SERVICES,02/06/2010,14958.76,0.00,14958.76,
CFADRES19009775,Adult & Community Services,Residential Care Spot,189158,VENN HOUSE,02/06/2010,6098.24,0.00,6098.24,
DMIS19169701,Children & Younger Persons,Telephone Rental,201871,VIRGIN MEDIA,02/06/2010,127674.00,22342.95,150016.95,
CFADRES19009689,Adult & Community Services,Residential Care Spot,152861,VOYAGE,02/06/2010,18346.98,0.00,18346.98,
CFADRES19009759,Adult & Community Services,Residential Care Spot,181108,WELLPARK HOUSE,02/06/2010,8475.98,0.00,8475.98,
CFADRES19009782,Adult & Community Services,Residential,192079,WHITE HOUSE,02/06/2010,6177.34,0.00,6177.34,
CFADRES19009792,Adult & Community Services,Residential Care Spot,195551,WINDMILL CARE HOME,02/06/2010,716.00,0.00,716.00,
CFADRES19009747,Adult & Community Services,Residential Care Spot,176586,WINDSOR LODGE,02/06/2010,5333.38,0.00,5333.38,
EARLYRS19189812,Children & Younger Persons,Grants to Voluntary Bodies,61623,ACTION FOR CHILDREN(LONDON),02/06/2010,129119.75,0.00,129119.75,
CFADRES19009728,Adult & Community Services,Residential Care Spot,167780,STELLA MATUTINA CARE HOME,02/06/2010,610.40,0.00,610.40,
EARLYRS19189815,Children & Younger Persons,Grants to Voluntary Bodies,40437,AVETON GIFFORD PRE SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189816,Children & Younger Persons,Grants to Voluntary Bodies,51347,BEEHIVE UNDER FIVES,02/06/2010,500.00,0.00,500.00,
EARLYRS19189817,Children & Younger Persons,Grants to Voluntary Bodies,39846,BRAMPFORD AREA PRE SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189818,Children & Younger Persons,Grants to Voluntary Bodies,66808,CLAIRE'S COUNTRY CHILDCARE,02/06/2010,500.00,0.00,500.00,
EARLYRS19189819,Children & Younger Persons,Grants to Voluntary Bodies,39677,COLYTON PLAYGROUP,02/06/2010,500.00,0.00,500.00,
EARLYRS19189820,Children & Younger Persons,Grants to Voluntary Bodies,37954,DARTMOUTH PRE SCH & PLAY CENTRE,02/06/2010,500.00,0.00,500.00,
EARLYRS19189821,Children & Younger Persons,Grants to Voluntary Bodies,66812,DENBURY PRE-SCHOOL PLAYGROUP,02/06/2010,500.00,0.00,500.00,
EARLYRS19189822,Children & Younger Persons,Grants to Voluntary Bodies,41542,DUNKESWELL PRE SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189823,Children & Younger Persons,Grants to Voluntary Bodies,42216,EAST WORLINGTON PRE SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189824,Children & Younger Persons,Grants to Voluntary Bodies,66830,HOLLY OAK HOUSE NURSERY,02/06/2010,500.00,0.00,500.00,
EARLYRS19189825,Children & Younger Persons,Grants to Voluntary Bodies,49528,HORRABRIDGE BUSY BEES PRE SCH,02/06/2010,500.00,0.00,500.00,
EARLYRS19189826,Children & Younger Persons,Grants to Voluntary Bodies,27178,JAYS DAY CARE NURSERY,02/06/2010,500.00,0.00,500.00,
EARLYRS19189827,Children & Younger Persons,Grants to Voluntary Bodies,46286,KENTON PRE-SCH,02/06/2010,500.00,0.00,500.00,
EARLYRS19189828,Children & Younger Persons,Grants to Voluntary Bodies,66840,KILMINGTON PRE-SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189829,Children & Younger Persons,Grants to Voluntary Bodies,134198,LITTLE FISHES SOFT-PLAYSKOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189830,Children & Younger Persons,Grants to Voluntary Bodies,180264,LITTLE FISHES SOFT-PLAYSKOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189831,Children & Younger Persons,Grants to Voluntary Bodies,66860,LITTLE OAKS MONTESSORI PRE-SCH,02/06/2010,500.00,0.00,500.00,
CSET19111801,Children & Younger Persons,Indep Sch Fees-Playgroup Place,44047,LITTLE ORCHARD MONTESSORI N SCH,02/06/2010,626.40,0.00,626.40,
EARLYRS16780205,Children & Younger Persons,Payment To Voluntary Providers,70848,MEAVY AND YELVERTON PRE-SCHOOL,02/06/2010,1226.61,0.00,1226.61,
EARLYRS16781483,Children & Younger Persons,Payment To Voluntary Providers,70848,MEAVY AND YELVERTON PRE-SCHOOL,02/06/2010,663.75,0.00,663.75,
EARLYRS18872647,Children & Younger Persons,Payment To Voluntary Providers,70848,MEAVY AND YELVERTON PRE-SCHOOL,02/06/2010,945.18,0.00,945.18,
EARLYRS19189832,Children & Younger Persons,Grants to Voluntary Bodies,70848,MEAVY AND YELVERTON PRE-SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189833,Children & Younger Persons,Grants to Voluntary Bodies,48020,MORCHARD BISHOP PRE-SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189834,Children & Younger Persons,Grants to Voluntary Bodies,66867,NEWTON ST CYRES PRE-SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189835,Children & Younger Persons,Grants to Voluntary Bodies,44521,OFFWELL UNDER FIVES,02/06/2010,500.00,0.00,500.00,
EARLYRS19189836,Children & Younger Persons,Grants to Voluntary Bodies,58143,PIPPINS PRE SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189837,Children & Younger Persons,Grants to Voluntary Bodies,66871,PLYMTREE PLAYGROUP,02/06/2010,500.00,0.00,500.00,
EARLYRS19189838,Children & Younger Persons,Grants to Voluntary Bodies,57577,PUDDLEDUCK PRE SCHOOL,02/06/2010,500.00,0.00,500.00,
EARLYRS19189839,Children & Younger Persons,Grants to Voluntary Bodies,45850,RAINBOW NURSERY TOTNES,02/06/2010,500.00,0.00,500.00,
EARLYRS19189840,Children & Younger Persons,Grants to Voluntary Bodies,58591,RAINBOW UNDER 5'S (AXMINSTER),02/06/2010,500.00,0.00,500.00,
EARLYRS19189841,Children & Younger Persons,Grants to Voluntary Bodies,24359,SOUTHMEAD PRE SCHOOL PLAYGROUP,02/06/2010,500.00,0.00,500.00,
EARLYRS19189842,Children & Younger Persons,Grants to Voluntary Bodies,52252,STOWFORD PRE SCHOOL PLAYGROUP,02/06/2010,500.00,0.00,500.00,
EARLYRS19189843,Children & Younger Persons,Grants to Voluntary Bodies,237482,TINY TOES PRE-SCHOOL LTD,02/06/2010,500.00,0.00,500.00,
EARLYRS19189844,Children & Younger Persons,Grants to Voluntary Bodies,66901,WEST HILL NURSERY,02/06/2010,500.00,0.00,500.00,
EARLYRS19189845,Children & Younger Persons,Grants to Voluntary Bodies,66903,WHIMPLE PRE-SCHOOL PLAYGROUP,02/06/2010,500.00,0.00,500.00,
EARLYRS19189846,Children & Younger Persons,Grants to Voluntary Bodies,57649,WITHYCOMBE RALEIGH PLAYGROUP,02/06/2010,500.00,0.00,500.00,
FINNDAD19407414,Adult & Community Services,Miscellaneous,188311,TIVERTON HOTEL LTD (AFTR 1/1,02/06/2010,1501.88,132.62,1634.50,
FINNDAD19407420,Adult & Community Services,Miscellaneous,188311,TIVERTON HOTEL LTD (AFTR 1/1,02/06/2010,3443.40,266.60,3710.00,
CYPSWLOC19138738,Children & Younger Persons,Addt Cost For Dept,263130,ARMSTRONG,02/06/2010,1500.00,0.00,1500.00,
CFADDAY18967874,Adult & Community Services,Individualised Support,135593,BIBBINGS,02/06/2010,1116.60,0.00,1116.60,
CFADDAY18967875,Adult & Community Services,Individualised Support,135593,BIBBINGS,02/06/2010,2044.59,0.00,2044.59,
LDP16710105,Children & Younger Persons,Trainee Bursaries,131047,BOW,02/06/2010,1000.00,0.00,1000.00,
LDP16710106,Children & Younger Persons,Trainee Bursaries,250404,BURGIN,02/06/2010,666.72,0.00,666.72,
LDP16710107,Children & Younger Persons,Trainee Bursaries,250405,BURTENSHAW,02/06/2010,1000.00,0.00,1000.00,
LDP16710108,Children & Younger Persons,Trainee Bursaries,250406,CHANDLER,02/06/2010,1000.00,0.00,1000.00,
LDP16710109,Children & Younger Persons,Trainee Bursaries,250407,CHITTENDEN,02/06/2010,666.72,0.00,666.72,
LDP16710110,Children & Younger Persons,Trainee Bursaries,250408,CINQUE,02/06/2010,666.72,0.00,666.72,
WASTE19634822,"Environment, Economy & Culture",Hire / Rent of Rooms / Premises,108799,COOKE,02/06/2010,1500.00,0.00,1500.00,
LDP16710111,Children & Younger Persons,Trainee Bursaries,250410,CRUICKSHANKS,02/06/2010,1000.00,0.00,1000.00,
LDP16710112,Children & Younger Persons,Trainee Bursaries,250411,FERGUSON,02/06/2010,666.72,0.00,666.72,
LDP16710113,Children & Younger Persons,Trainee Bursaries,250412,GRAU,02/06/2010,1000.00,0.00,1000.00,
LDP16710114,Children & Younger Persons,Trainee Bursaries,250413,GULLIVER,02/06/2010,666.72,0.00,666.72,
LDP16710116,Children & Younger Persons,Trainee Bursaries,250415,HAMER,02/06/2010,666.72,0.00,666.72,
CFADRES19009475,Adult & Community Services,Residential Care Spot,90051,HIBBERD,02/06/2010,4551.18,0.00,4551.18,
LDP16710118,Children & Younger Persons,Trainee Bursaries,250417,LANDERS,02/06/2010,666.72,0.00,666.72,
LDP16710120,Children & Younger Persons,Trainee Bursaries,250419,MILLER,02/06/2010,666.72,0.00,666.72,
LDP16710121,Children & Younger Persons,Trainee Bursaries,250420,POMEROY,02/06/2010,666.72,0.00,666.72,
LDP16710122,Children & Younger Persons,Trainee Bursaries,250421,RACKHAM,02/06/2010,1000.00,0.00,1000.00,
LDP16710123,Children & Younger Persons,Trainee Bursaries,250422,ROGERS,02/06/2010,666.72,0.00,666.72,
LDP16710124,Children & Younger Persons,Trainee Bursaries,250423,STANLEY,02/06/2010,666.72,0.00,666.72,
LDP16710125,Children & Younger Persons,Trainee Bursaries,250424,STENT,02/06/2010,1000.00,0.00,1000.00,
CFADRES19009803,Adult & Community Services,Residential Care Spot,199473,ABBEYFIELD(EPPING)SOCIETY LTD,02/06/2010,1496.88,0.00,1496.88,
EDG19200204,"Environment, Economy & Culture",Agency Staff Non Teaching,7008,ANDERS ELITE,02/06/2010,767.76,134.36,902.12,
EDG19200205,"Environment, Economy & Culture",Agency Staff Non Teaching,7008,ANDERS ELITE,02/06/2010,1008.28,176.45,1184.73,
EDG19200206,"Environment, Economy & Culture",Agency Staff Non Teaching,7008,ANDERS ELITE,02/06/2010,497.39,87.04,584.43,
CYPSWLOC19138743,Children & Younger Persons,Cl-Relevant Child-Other Costs,184212,ARGOS LTD (TORQUAY),02/06/2010,855.86,149.80,1005.66,
LIBHQ18706306,Adult & Community Services,Res Fund-Equipment,20565,AXIELL LTD,02/06/2010,600.00,105.00,705.00,
EARLYRS19189882,Children & Younger Persons,Grants to Voluntary Bodies,182102,BARNARDO SERVICES LTD,02/06/2010,129544.50,22670.29,152214.79,
ECONEUR18809594,"Environment, Economy & Culture",Special Projects Expenditure,189270,BRAKE FARM LTD,02/06/2010,20565.00,0.00,20565.00,
FACM19394680,Chief Executives,Electricity,114029,BRITISH GAS BUSINESS (ELEC),02/06/2010,14673.56,2567.87,17241.43,
LDP19654798,Children & Younger Persons,It Equip & Software & Related Exp,13862,BT BUSINESS DIRECT.COM,02/06/2010,821.58,143.77,965.35,
CFADRES19009684,Adult & Community Services,Residential Care Spot,148915,CALWAY HOUSE,02/06/2010,796.90,0.00,796.90,
ONEBILL19523448,Corporate Resources,Telephone Rental,194740,CAN NETWORKS(ONE-BILL USE ONLY),02/06/2010,1599.60,279.93,1879.53,
SCOMIS19594502,Corporate Resources,Software / Product Licence Fees,23063,CAPITA EDUCATION SERVICES LTD,02/06/2010,3870.00,677.25,4547.25,
SCOMIS19594503,Corporate Resources,Software / Product Licence Fees,23063,CAPITA EDUCATION SERVICES LTD,02/06/2010,890.00,155.76,1045.76,
CFADRES19009793,Adult & Community Services,Nursing Care Spot,195553,CASTLE HOUSE NURSING HOME LTD,02/06/2010,558.32,0.00,558.32,
EARLYRS19189811,Children & Younger Persons,Grants to Voluntary Bodies,70920,CHILDRENS SOCIETY (SERVICES) LTD,02/06/2010,64671.75,0.00,64671.75,
CFADRES19009446,Adult & Community Services,Residential Care Spot,89756,CORNERWAYS HOTEL LTD,02/06/2010,1046.00,0.00,1046.00,
CFADRES19009672,Adult & Community Services,Residential Care Spot,138711,CROCUS CARE LTD,02/06/2010,9396.96,0.00,9396.96,
WASTE19634728,"Environment, Economy & Culture",Skip & General Maint,10891,DEVON WASTE MANAGEMENT LTD,02/06/2010,523.64,91.64,615.28,
EDG19200213,"Environment, Economy & Culture",Consultancy / Professional Fees,219023,DOWLAND LTD,02/06/2010,1260.00,220.50,1480.50,
CFADRES19009770,Adult & Community Services,Residential Care Spot,186878,EASTERBROOK FARM LTD,02/06/2010,1767.30,0.00,1767.30,
FINSSCW19415092,Adult & Community Services,External Trainers Costs,219393,ESSENTIAL 6 LTD,02/06/2010,997.46,0.00,997.46,
CFADRES19009312,Adult & Community Services,Residential Care Spot,86690,FREEWAYS TRUST LTD,02/06/2010,2966.60,0.00,2966.60,
FINMDAD19398344,Adult & Community Services,Hsw Act Equipment - all costs,25592,G S CATERING EQUIPMENT LTD,02/06/2010,498.00,87.15,585.15,
CYPSWLOC19138711,Children & Younger Persons,Childcare Residential - Independent,181989,HERTS CARE LTD,02/06/2010,14142.90,0.00,14142.90,
CYPSWLOC19138712,Children & Younger Persons,Childcare Residential - Independent,181989,HERTS CARE LTD,02/06/2010,14142.90,0.00,14142.90,
REAST19542964,"Environment, Economy & Culture",Other Contractor (Non),71745,HI-LINE CONTRACTORS SW LTD,02/06/2010,779.10,136.34,915.44,
CFADRES19009767,Adult & Community Services,Residential Care Spot,183804,HOLLYDALE HOMES LIMITED,02/06/2010,706.46,0.00,706.46,
FACM19394681,Chief Executives,Parcels,60749,INITIAL CITY LINK LTD,02/06/2010,463.37,81.09,544.46,
CFADRES19009685,Adult & Community Services,Nursing Care Spot,151171,KIMBOLTON LODGE LTD,02/06/2010,1008.90,0.00,1008.90,
CFADRES19009749,Adult & Community Services,Residential Care Spot,177971,LODGE THE,02/06/2010,6114.58,0.00,6114.58,
CSET19111814,Children & Younger Persons,Independent Sch Fees Summer Tm,193099,MARCHANT HOLLIDAY SCHOOL LTD,02/06/2010,17511.00,0.00,17511.00,
CFADRES19009781,Adult & Community Services,Residential Care Spot,191222,MEERA HOUSE NURSING HOME LTD,02/06/2010,1259.96,0.00,1259.96,
HQ19462646,"Environment, Economy & Culture",Hire / Rent of Rooms / Premises,23270,MOBEX LTD,02/06/2010,700.00,122.50,822.50,
CFADRES19009691,Adult & Community Services,Residential Care Spot,153438,MOORLEIGH RESIDENTIAL CARE HOME,02/06/2010,3603.78,0.00,3603.78,
HQ19462738,"Environment, Economy & Culture",NPS Fees,208644,N P S SOUTH WEST LTD,02/06/2010,4566.45,799.13,5365.58,
CFADRES19009777,Adult & Community Services,Residential Care Spot,190158,NORMA MARTIN CARE HOMES LTD,02/06/2010,9605.00,0.00,9605.00,
CFADRES19009692,Adult & Community Services,Residential Care Spot,153475,NOTARO N HOMES LTD-RED LODGE,02/06/2010,805.18,0.00,805.18,
DPMANUAL18914679,Corporate Resources,Direct Delivery (DPS),141275,OFFICEXPRESS EUROPE LIMITED,02/06/2010,605.65,105.99,711.64,
DPMANUAL19169802,Corporate Resources,Direct Delivery (DPS),141275,OFFICEXPRESS EUROPE LIMITED,02/06/2010,504.50,88.29,592.79,
