UNIQUE REF,Description,Element Description,Entity,ENEntity Name,PymtDate,SumOfNet Amt,SumOfVatAmt,SumOfGross Amt,
FINTBAD19425303,Adult & Community Services,Day Care Block,34218,GUINNESS CARE & SUPPORT,24/05/2010,32469.24,0.00,32469.24,
CFSUPP18240927,Adult & Community Services,Accomodation Based Services,131551,GUINNESS TRUST-RENT ACCT(SP ONLY,19/05/2010,9231.52,0.00,9231.52,
EXCHEQ18672413,Children & Younger Persons,It Equip & Software & Related Exp,94475,GV MULTI-MEDIA,11/05/2010,440.00,77.00,517.00,
EXCHEQ18672649,Children & Younger Persons,Capital F&E,94475,GV MULTI-MEDIA,11/05/2010,545.00,95.38,640.38,
EXCHEQ18672984,Children & Younger Persons,Capital Ict Equipment,94475,GV MULTI-MEDIA,24/05/2010,872.00,152.60,1024.60,
EXCHEQ19206967,Children & Younger Persons,Scraps Interface Error Suspense,94475,GV MULTI-MEDIA,26/05/2010,447.00,78.23,525.23,
EXCHEQ19208279,Children & Younger Persons,Capital Fees,259524,H D A ARCHITECTURE,28/05/2010,680.00,119.00,799.00,
LEGAL18692625,Children & Younger Persons,Non Rechargeable Legal Disbursements,167862,H M C S(EXETER),07/05/2010,1900.00,0.00,1900.00,
LEGAL19472713,Children & Younger Persons,Non Rechargeable Legal Disbursements,167862,H M C S(EXETER),26/05/2010,1900.00,0.00,1900.00,
LEGAL18692660,Children & Younger Persons,Non Rechargeable Legal Disbursements,22845,H M PAYMASTER GENERAL (PLYMOUTH),14/05/2010,2225.00,0.00,2225.00,
EXCHEQ18674777,Children & Younger Persons,Internal Works,253855,HAGLEY ROB,14/05/2010,1965.00,0.00,1965.00,
EXCHEQ18670154,Children & Younger Persons,Internal Works,255064,HALES JOHN,05/05/2010,1550.00,0.00,1550.00,
YOTHQ18472396,Children & Younger Persons,Consultancy / Professional Fees,226102,HAMPTON TRUST,18/05/2010,10000.00,0.00,10000.00,
EARLYRS18872915,Children & Younger Persons,Grants to Voluntary Bodies,163120,HAPPY DAYS NURSERY(BROADMEADOW),05/05/2010,1120.35,0.00,1120.35,
EXCHEQ18677576,Children & Younger Persons,Books (Incl Sheet Music,84356,HARPER COLLINS PUBLISHERS,20/05/2010,632.05,0.00,632.05,
EXCHEQ18669996,Children & Younger Persons,Consultancy / Professional Fees,175871,HARRIS MCMILLAN,05/05/2010,704.07,123.21,827.28,
CYPSWLOC18792425,Children & Younger Persons,Addt Cost For Dept,157854,HARTNELL CHANOT & PARTNERS,17/05/2010,705.59,123.48,829.07,
EXCHEQ18671025,Children & Younger Persons,Advert Recruitment,157766,HAYMARKET PUBLISHING SERVICES,10/05/2010,1314.00,229.95,1543.95,
EARLYRS18873175,Children & Younger Persons,Publications,250614,HAYMARKET PUBLISHING SERVICES LT,18/05/2010,1302.00,227.85,1529.85,
LEGAL18692590,Children & Younger Persons,Non Rechargeable Legal Disbursements,258371,HAYNES JONATHAN DR,04/05/2010,450.00,78.75,528.75,
EDG18688242,"Environment, Economy & Culture",Agency Staff Non Teaching,20769,HAYS CONSTRUCTION & PROPERTY,17/05/2010,799.68,139.94,939.62,
EDG18688328,"Environment, Economy & Culture",Agency Staff Non Teaching,20769,HAYS CONSTRUCTION & PROPERTY,20/05/2010,880.89,154.16,1035.05,
EDG18688367,"Environment, Economy & Culture",Agency Staff Non Teaching,20769,HAYS CONSTRUCTION & PROPERTY,24/05/2010,1074.57,188.05,1262.62,
EXCHEQ18669615,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,04/05/2010,652.26,114.15,766.41,
EXCHEQ18669616,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,04/05/2010,512.49,89.69,602.18,
EXCHEQ18669657,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,04/05/2010,495.00,86.63,581.63,
EXCHEQ18670815,Children & Younger Persons,Misc Other,138542,HAYS EDUCATION,06/05/2010,816.00,142.80,958.80,
EXCHEQ18670819,Children & Younger Persons,Misc Other,138542,HAYS EDUCATION,06/05/2010,816.00,142.80,958.80,
EXCHEQ18671059,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,07/05/2010,481.44,84.25,565.69,
EXCHEQ18671395,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,07/05/2010,725.00,126.88,851.88,
EXCHEQ18671397,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,07/05/2010,660.00,115.50,775.50,
EXCHEQ18671769,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,17/05/2010,559.08,97.84,656.92,
EXCHEQ18672186,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,10/05/2010,765.00,133.88,898.88,
EXCHEQ18672187,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,10/05/2010,745.45,130.45,875.90,
EXCHEQ18672189,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,10/05/2010,765.00,133.88,898.88,
EXCHEQ18672473,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,11/05/2010,434.85,76.10,510.95,
EXCHEQ18672612,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,11/05/2010,641.92,112.34,754.26,
EXCHEQ18672760,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,11/05/2010,512.49,89.69,602.18,
EXCHEQ18673191,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,12/05/2010,459.00,80.33,539.33,
EXCHEQ18673421,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,12/05/2010,694.00,121.45,815.45,
EXCHEQ18673422,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,12/05/2010,501.00,87.68,588.68,
EXCHEQ18673638,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,13/05/2010,595.20,104.16,699.36,
EXCHEQ18673739,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,13/05/2010,724.75,126.83,851.58,
EXCHEQ18673930,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,17/05/2010,481.44,84.25,565.69,
EXCHEQ18674882,Children & Younger Persons,Misc Other,138542,HAYS EDUCATION,14/05/2010,816.00,142.80,958.80,
EXCHEQ18674883,Children & Younger Persons,Misc Other,138542,HAYS EDUCATION,14/05/2010,816.00,142.80,958.80,
EXCHEQ18675111,Children & Younger Persons,Agency Staff Non Teaching,138542,HAYS EDUCATION,17/05/2010,518.00,90.65,608.65,
EXCHEQ18675233,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,17/05/2010,715.00,125.13,840.13,
EXCHEQ18675323,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,17/05/2010,612.00,107.10,719.10,
EXCHEQ18675840,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,17/05/2010,502.86,88.00,590.86,
EXCHEQ18676314,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,18/05/2010,605.67,105.99,711.66,
EXCHEQ18676315,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,18/05/2010,512.49,89.69,602.18,
EXCHEQ18676550,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,18/05/2010,495.00,86.63,581.63,
EXCHEQ18676551,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,18/05/2010,725.00,126.88,851.88,
EXCHEQ18676552,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,18/05/2010,580.00,101.50,681.50,
EXCHEQ18676553,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,18/05/2010,495.00,86.63,581.63,
EXCHEQ18676554,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,18/05/2010,435.00,76.13,511.13,
EXCHEQ18677140,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,24/05/2010,497.61,87.08,584.69,
EXCHEQ18677219,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,19/05/2010,483.48,84.61,568.09,
EXCHEQ18677265,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,19/05/2010,816.00,142.80,958.80,
EXCHEQ18677429,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,19/05/2010,641.92,112.34,754.26,
EXCHEQ18677701,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,24/05/2010,612.00,107.10,719.10,
EXCHEQ18677952,Children & Younger Persons,Misc Other,138542,HAYS EDUCATION,20/05/2010,652.80,114.24,767.04,
EXCHEQ18677954,Children & Younger Persons,Misc Other,138542,HAYS EDUCATION,20/05/2010,652.80,114.24,767.04,
EXCHEQ18678232,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,21/05/2010,459.00,80.33,539.33,
EXCHEQ18678324,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,21/05/2010,489.60,85.68,575.28,
EXCHEQ18678583,Children & Younger Persons,Misc Other,138542,HAYS EDUCATION,21/05/2010,816.00,142.80,958.80,
EXCHEQ18678584,Children & Younger Persons,Misc Other,138542,HAYS EDUCATION,21/05/2010,652.80,114.24,767.04,
EXCHEQ18678807,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,24/05/2010,501.00,87.68,588.68,
EXCHEQ18678859,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,24/05/2010,765.00,133.88,898.88,
EXCHEQ18678912,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,24/05/2010,647.00,113.23,760.23,
EXCHEQ18679041,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,24/05/2010,495.00,86.63,581.63,
EXCHEQ18679043,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,24/05/2010,435.00,76.13,511.13,
EXCHEQ18679123,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,24/05/2010,749.75,131.21,880.96,
EXCHEQ19206411,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,25/05/2010,434.85,76.10,510.95,
EXCHEQ19207318,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,27/05/2010,489.60,85.68,575.28,
EXCHEQ19207319,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,27/05/2010,816.00,142.80,958.80,
EXCHEQ19207521,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,27/05/2010,790.00,138.25,928.25,
EXCHEQ19207648,Children & Younger Persons,Hire Of Temporary / Agency Staff,138542,HAYS EDUCATION,28/05/2010,765.00,133.88,898.88,
EXCHEQ19208341,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,28/05/2010,765.00,133.88,898.88,
EXCHEQ19208375,Children & Younger Persons,Supply Teachers Paid By Claim-Pay,138542,HAYS EDUCATION,28/05/2010,489.00,85.58,574.58,
CFADRES18419872,Adult & Community Services,Residential Care Spot,200069,HAZELWELL LODGE LTD,05/05/2010,1045.49,0.00,1045.49,
CFADRES18420557,Adult & Community Services,Residential Care Spot,200069,HAZELWELL LODGE LTD,19/05/2010,813.16,0.00,813.16,
CFADDAY18284611,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,10/05/2010,528.48,0.00,528.48,
CFADDAY18284613,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,10/05/2010,660.60,0.00,660.60,
CFADDAY18284615,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,10/05/2010,704.64,0.00,704.64,
CFADDAY18284617,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,10/05/2010,704.64,0.00,704.64,
CFADDAY18284618,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,10/05/2010,506.46,0.00,506.46,
CFADDAY18284619,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,10/05/2010,792.72,0.00,792.72,
CFADDAY18284622,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,10/05/2010,528.48,0.00,528.48,
CFADDAY18284624,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,10/05/2010,880.80,0.00,880.80,
CFADDAY18284859,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,17/05/2010,528.48,0.00,528.48,
CFADDAY18284864,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,17/05/2010,990.90,0.00,990.90,
CFADDAY18285018,Adult & Community Services,Individualised Support,47519,HEADWAY DEVON,19/05/2010,636.72,0.00,636.72,
CFSUPP18240787,Adult & Community Services,Floating Support Service,47519,HEADWAY DEVON,19/05/2010,4390.20,0.00,4390.20,
CYPNMLOC18684645,Children & Younger Persons,Day Services Other,47519,HEADWAY DEVON,18/05/2010,616.44,0.00,616.44,
EXCHEQ18671932,Children & Younger Persons,Educational Visits,51005,HEATREE ACTIVITY CENTRE,10/05/2010,5000.00,0.00,5000.00,
EXCHEQ18672096,Children & Younger Persons,Educational Visits,51005,HEATREE ACTIVITY CENTRE,10/05/2010,5150.00,0.00,5150.00,
EXCHEQ18672190,Children & Younger Persons,Educational Visits,51005,HEATREE ACTIVITY CENTRE,10/05/2010,6825.00,0.00,6825.00,
EXCHEQ18670246,Children & Younger Persons,Educational Visits,23651,HEATREE HOUSE,05/05/2010,2280.00,0.00,2280.00,
EXCHEQ18678933,Children & Younger Persons,Educational Visits,23651,HEATREE HOUSE,24/05/2010,3380.00,0.00,3380.00,
EXCHEQ19208048,Children & Younger Persons,Scraps Interface Error Suspense,177569,HENTLAND,28/05/2010,458.20,80.19,538.39,
EXCHEQ18676642,Children & Younger Persons,Educational Visits,133881,HERTS YOUNG MARINERS BASE,18/05/2010,714.00,0.00,714.00,
CFADRES18419736,Adult & Community Services,Residential Care Spot,136951,HEVERCOURT RESIDENTIAL HOME,05/05/2010,814.02,0.00,814.02,
CFADRES18420419,Adult & Community Services,Residential Care Spot,136951,HEVERCOURT RESIDENTIAL HOME,19/05/2010,871.00,0.00,871.00,
EXCHEQ18679206,Children & Younger Persons,Rents,74747,HEYWOOD G W & SON,24/05/2010,835.00,0.00,835.00,
CFADRES18419832,Adult & Community Services,Residential Care Spot,183018,HILLDALES AND NORTHVIEW R C HMS,05/05/2010,11881.58,0.00,11881.58,
CFADRES18420516,Adult & Community Services,Residential Care Spot,183018,HILLDALES AND NORTHVIEW R C HMS,19/05/2010,15601.58,0.00,15601.58,
PLAYLINE18662303,Children & Younger Persons,Rents,251602,HITCH & RAIT,06/05/2010,5600.00,0.00,5600.00,
EXCHEQ19206267,Children & Younger Persons,Other Hired Transport- Education,85404,HOLMANS MINI COACHES,25/05/2010,600.00,0.00,600.00,
TRCC18808411,"Environment, Economy & Culture",Pub Trans Prior Year Accruals,72662,HOLSWORTHY CARS,18/05/2010,529.27,92.64,621.91,
FINNDAD18942799,Adult & Community Services,Day Care Block,109980,HOLSWORTHY GOOD NEIGHBOURS,05/05/2010,9538.14,0.00,9538.14,
EXCHEQ19208290,Children & Younger Persons,Grounds Maint Petrol Oil,220240,HOME & GARDEN MAINTENANCE,28/05/2010,823.75,0.00,823.75,
CFADRES18419824,Adult & Community Services,Nursing Care Spot,180320,HOME OF COMFORT NURSING HOME,05/05/2010,839.88,0.00,839.88,
CFADRES18420508,Adult & Community Services,Nursing Care Spot,180320,HOME OF COMFORT NURSING HOME,19/05/2010,839.88,0.00,839.88,
EARLYRS18873182,Children & Younger Persons,Grants to Voluntary Bodies,163797,HOME START OKEHAMPTON,18/05/2010,3785.25,0.00,3785.25,
NPSWI18424528,Chief Executives,Fire Alarm / Lighting Maint,197302,HONEYWELL,14/05/2010,2487.60,435.33,2922.93,
NPSWI19516089,Chief Executives,Expenditure Control Account,197302,HONEYWELL,27/05/2010,875.00,153.12,1028.12,
CFADRES18419838,Adult & Community Services,Nursing Care Spot,187348,HONITON MANOR NURSING HOME,05/05/2010,7220.32,0.00,7220.32,
CFADRES18420522,Adult & Community Services,Nursing Care Spot,187348,HONITON MANOR NURSING HOME,19/05/2010,7128.08,0.00,7128.08,
EXCHEQ18673903,Children & Younger Persons,Educational Visits,180940,HOOKE COURT,13/05/2010,600.00,105.00,705.00,
EXCHEQ18678934,Children & Younger Persons,Other Hired Transport- Education,156325,HOOKWAYS GREENSLADES,24/05/2010,730.00,0.00,730.00,
EXCHEQ18675137,Children & Younger Persons,Grounds Maint Petrol Oil,69586,HOOPER SERVICES,17/05/2010,990.00,0.00,990.00,
EXCHEQ19206338,Children & Younger Persons,Grounds Maint Petrol Oil,69586,HOOPER SERVICES,28/05/2010,1250.00,0.00,1250.00,
EXCHEQ18673131,Children & Younger Persons,Consumable Materials,25758,HOPE EDUCATION,17/05/2010,653.05,114.28,767.33,
CFADDOM18345970,Adult & Community Services,Dom Care Spot,162261,HORIZON DOMICILIARY CARE,17/05/2010,525.00,0.00,525.00,
CFADDOM18346476,Adult & Community Services,Dom Care Spot,162261,HORIZON DOMICILIARY CARE,24/05/2010,690.00,0.00,690.00,
CFADDOM18346477,Adult & Community Services,Dom Care Spot,162261,HORIZON DOMICILIARY CARE,24/05/2010,525.00,0.00,525.00,
CFADDOM18346486,Adult & Community Services,Dom Care Spot,162261,HORIZON DOMICILIARY CARE,24/05/2010,783.75,0.00,783.75,
CFADDOM18346488,Adult & Community Services,Dom Care Spot,162261,HORIZON DOMICILIARY CARE,24/05/2010,525.00,0.00,525.00,
CFADDOM18346491,Adult & Community Services,Dom Care Spot,162261,HORIZON DOMICILIARY CARE,24/05/2010,592.50,0.00,592.50,
CFADDOM18346497,Adult & Community Services,Dom Care Spot,162261,HORIZON DOMICILIARY CARE,24/05/2010,1470.00,0.00,1470.00,
CFADDOM18346498,Adult & Community Services,Dom Care Spot,162261,HORIZON DOMICILIARY CARE,24/05/2010,1102.50,0.00,1102.50,
EXCHEQ18669658,Children & Younger Persons,Educational Visits,222373,HORNSBURY MILL,04/05/2010,1109.75,0.00,1109.75,
CFSUPP18240910,Adult & Community Services,Accomodation Based Services,120577,HOUSE OF HEROES,19/05/2010,2497.92,0.00,2497.92,
CFSUPP18240785,Adult & Community Services,Accomodation Based Services,44672,HOUSING 21,19/05/2010,740.40,0.00,740.40,
CFSUPP18240786,Adult & Community Services,Accomodation Based Services,44672,HOUSING 21,19/05/2010,676.28,0.00,676.28,
ECONEUR18809580,"Environment, Economy & Culture",Special Projects Expenditure,258436,HOW (DEVON) CIC,18/05/2010,2340.00,0.00,2340.00,
EXCHEQ19207358,Children & Younger Persons,Misc Other,263126,HUGHES HALL,27/05/2010,765.01,0.00,765.01,
FACM18689971,Chief Executives,Cleaning Materials & swim pool chemicals,105583,I M G INDUSTRIAL MAINTENANCE GRP,06/05/2010,577.29,101.03,678.32,
DCCS18896110,Children & Younger Persons,Food Non-Vatable,68117,ILFRACOMBE FOODSERVICE,14/05/2010,504.30,0.00,504.30,
EXCHEQ18671082,Children & Younger Persons,Provisions,68117,ILFRACOMBE FOODSERVICE,10/05/2010,2574.03,124.21,2698.24,
EXCHEQ18672363,Children & Younger Persons,Consumable Materials,68117,ILFRACOMBE FOODSERVICE,11/05/2010,910.40,15.01,925.41,
EXCHEQ18672475,Children & Younger Persons,Provisions,68117,ILFRACOMBE FOODSERVICE,11/05/2010,846.77,53.22,899.99,
EXCHEQ18673075,Children & Younger Persons,Provisions,68117,ILFRACOMBE FOODSERVICE,12/05/2010,933.13,6.98,940.11,
CFSUPP18240923,Adult & Community Services,Accomodation Based Services,123311,ILG SUPPORTED LIVING,19/05/2010,4629.76,0.00,4629.76,
EXCHEQ18670427,Children & Younger Persons,Items For Resale,4375,IN STITCHES,06/05/2010,579.00,0.00,579.00,
EXCHEQ18673974,Children & Younger Persons,Items For Resale,4375,IN STITCHES,13/05/2010,577.13,7.37,584.50,
CFADDAY18285020,Adult & Community Services,Day Care Spot,86873,INDEPENDENCE SOUTH WEST,19/05/2010,2860.40,0.00,2860.40,
CFADDAY18285021,Adult & Community Services,Day Care Spot,86873,INDEPENDENCE SOUTH WEST,19/05/2010,2860.40,0.00,2860.40,
FNEXMHLD18855021,Adult & Community Services,Travel Independent,86873,INDEPENDENCE SOUTH WEST,19/05/2010,1003.80,0.00,1003.80,
FNEXMHLD18855022,Adult & Community Services,Travel Independent,86873,INDEPENDENCE SOUTH WEST,19/05/2010,1003.80,0.00,1003.80,
CFSUPP18240985,Adult & Community Services,Floating Support Service,261288,INDEPENDENT FUTURES,19/05/2010,155288.12,0.00,155288.12,
RESTRAT18717025,Children & Younger Persons,Consultancy / Professional Fees,253488,INFUSIONARTS,10/05/2010,2300.00,0.00,2300.00,
RESTRAT18717043,Children & Younger Persons,Admin Equipment,114450,ING LEASE(UK)LTD VENDOR FINANCE,12/05/2010,647.92,107.79,755.71,
EXCHEQ18671456,Children & Younger Persons,Educational Visits,235411,INSPIRESPORT,17/05/2010,4800.00,0.00,4800.00,
EXCHEQ18671342,Children & Younger Persons,Music Tuition (Contractors Charge),180708,INSTRUMENTAL MUSIC SERVICES (6),17/05/2010,993.75,173.91,1167.66,
